Source Port,Destination IP,Destination Port,Protocol,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length_1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
80,10.42.0.151,36051,6,3927,2,0,0,0,0,0,0,0,0,0,0,0,0,509.29462694168575,3927,0,3927,3927,3927,3927,0,3927,3927,0,0,0,0,0,0,0,0,0,64,0,509.29462694168575,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,64,0,0,0,0,0,0,2,0,0,0,55,-1,0,32,0,0,0,0,0,0,0,0,ransomeware
443,10.42.0.151,41105,6,36,2,0,0,0,0,0,0,0,0,0,0,0,0,55555.555555555555,36,0,36,36,36,36,0,36,36,0,0,0,0,0,0,0,0,0,64,0,55555.555555555555,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,64,0,0,0,0,0,0,2,0,0,0,543,-1,0,32,0,0,0,0,0,0,0,0,ransomeware
43849,172.217.3.106,443,6,1034521,2,0,0,0,0,0,0,0,0,0,0,0,0,1.9332618670863133,1034521,0,1034521,1034521,1034521,1034521,0,1034521,1034521,0,0,0,0,0,0,0,0,0,64,0,1.9332618670863133,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,64,0,0,0,0,0,0,2,0,0,0,1546,-1,0,32,0,0,0,0,0,0,0,0,ransomeware
1059,10.42.0.1,53,17,461843,1,1,29,115,29,29,29,0,115,115,115,0,311.79426774899696,4.330475940958291,461843,0,461843,461843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,20,2.1652379704791453,2.1652379704791453,29,115,57.66666666666667,49.652123150307816,2465.3333333333335,0,0,0,0,0,0,0,0,1,86.5,29,115,32,0,0,0,0,0,0,1,29,1,115,-1,-1,0,32,0,0,0,0,0,0,0,0,ransomeware
50708,104.193.88.109,80,6,203094,3,10,364,9751,364,0,121.33333333333333,210.15549798502377,1448,0,975.0999999999999,683.2921044472854,49804.524013510985,64.00976887549608,16924.5,33409.86809448533,87893,5,112620,56310,59423.83967735508,98329,14291,115537,12837.444444444445,37549.73086491803,112956,5,0,0,0,0,104,328,14.771485125114479,49.2382837503816,0,1448,722.4999999999999,708.9863566008545,502661.65384615393,0,0,0,1,0,0,0,0,3,778.0769230769231,121.33333333333333,975.1,104,0,0,0,0,0,0,3,364,10,9751,65535,3620,1,32,0,0,0,0,0,0,0,0,ransomeware
50708,104.193.88.109,80,6,4128,8,0,0,0,0,0,0,0,0,0,0,0,0,1937.9844961240312,589.7142857142858,800.6024219893656,2010,9,4128,589.7142857142858,800.6024219893656,2010,9,0,0,0,0,0,0,0,0,0,256,0,1937.9844961240312,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,256,0,0,0,0,0,0,8,0,0,0,1414,-1,0,32,0,0,0,0,0,0,0,0,ransomeware
50710,104.193.88.109,80,6,179536,3,7,366,5154,366,0,122,211.31019852340302,1448,0,736.2857142857143,724.7293090724091,30745.922823277782,55.699135549416276,19948.444444444445,38420.51279626259,87745,5,90127,45063.5,63148.17109386463,89716,411,91872,15312,36695.362115667966,90208,5,0,0,0,0,104,232,16.70974066482488,38.98939488459139,0,1448,501.8181818181818,656.5159279380537,431013.1636363637,0,0,0,1,0,0,0,0,2,552,122,736.2857142857143,104,0,0,0,0,0,0,3,366,7,5154,65535,3620,1,32,0,0,0,0,0,0,0,0,ransomeware
50710,104.193.88.109,80,6,2131,5,0,0,0,0,0,0,0,0,0,0,0,0,2346.316283435007,532.75,850.1699339935908,1804,14,2131,532.75,850.1699339935908,1804,14,0,0,0,0,0,0,0,0,0,160,0,2346.316283435007,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,160,0,0,0,0,0,0,5,0,0,0,1414,-1,0,32,0,0,0,0,0,0,0,0,ransomeware
43849,172.217.3.106,443,6,4241742,2,0,0,0,0,0,0,0,0,0,0,0,0,0.47150439607123673,4241742,0,4241742,4241742,4241742,4241742,0,4241742,4241742,0,0,0,0,0,0,0,0,0,64,0,0.47150439607123673,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,64,0,0,0,0,0,0,2,0,0,0,1546,-1,0,32,0,0,0,0,0,0,0,0,ransomeware
35775,172.217.3.106,443,6,21231227,4,0,23,0,23,0,5.75,11.5,0,0,0,0,1.083309975443247,0.1884017348596951,7077075.666666666,12206241.006259885,21171587,118,21231227,7077075.666666666,12206241.006259885,21171587,118,0,0,0,0,0,0,0,0,0,128,0,0.1884017348596951,0,0,23,4.6,10.285912696499032,105.8,0,0,0,0,1,1,0,0,0,5.75,5.75,0,128,0,0,0,0,0,0,4,23,0,0,202,-1,1,32,59522,0,59522,59522,21171587,0,21171587,21171587,ransomeware
50913,216.58.219.206,443,6,21182100,4,0,23,0,23,0,5.75,11.5,0,0,0,0,1.0858224633062823,0.18883868927065778,7060700,12102896.670888461,21035666,61,21182100,7060700,12102896.670888461,21035666,61,0,0,0,0,0,0,0,0,0,128,0,0.18883868927065778,0,0,23,4.6,10.285912696499032,105.8,0,0,0,0,1,1,0,0,0,5.75,5.75,0,128,0,0,0,0,0,0,4,23,0,0,506,-1,1,32,146373,0,146373,146373,21035666,0,21035666,21035666,ransomeware
42999,216.58.219.206,443,6,90262,2,0,0,0,0,0,0,0,0,0,0,0,0,22.157718641288692,90262,0,90262,90262,90262,90262,0,90262,90262,0,0,0,0,0,0,0,0,0,64,0,22.157718641288692,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,64,0,0,0,0,0,0,2,0,0,0,185,-1,0,32,0,0,0,0,0,0,0,0,ransomeware
59335,216.58.219.206,443,6,82722127,4,0,23,0,23,0,5.75,11.5,0,0,0,0,0.2780392723702571,0.04835465606439254,27574042.333333336,47723820.1616414,82680758,17,82722127,27574042.333333336,47723820.1616414,82680758,17,0,0,0,0,0,0,0,0,0,128,0,0.04835465606439254,0,0,23,4.6,10.285912696499032,105.8,0,0,0,0,1,1,0,0,0,5.75,5.75,0,128,0,0,0,0,0,0,4,23,0,0,175,-1,1,32,41352,0,41352,41352,82680758,0,82680758,82680758,ransomeware
42040,220.181.7.190,443,6,10807721,12,13,1357,519,789,0,113.08333333333331,259.18700105358585,194,0,39.92307692307692,58.04518575854151,173.5796103544864,2.3131611187964602,450321.7083333333,2010970.3787426148,9886188,11,921495,83772.27272727274,107386.38142156658,280384,25,10574845,881237.0833333334,2872814.712583571,9999914,11,0,0,0,0,296,280,1.110317337022301,1.2028437817741593,0,789,72.15384615384615,180.90896988434648,32728.05538461538,0,0,0,1,0,0,0,0,1,75.04,113.08333333333333,39.92307692307692,296,0,0,0,0,0,0,12,1357,13,519,65535,540,3,20,921495,0,921495,921495,9886188,0,9886188,9886188,ransomeware
42042,220.181.7.190,443,6,12441509,17,18,3405,1465,1066,0,200.2941176470588,378.6757789828065,285,0,81.38888888888889,116.10853892137958,391.43161814214017,2.8131635800769828,365926.73529411765,1682930.9876017678,9866389,9,2575087,160942.9375,192047.40027762894,530858,9,12204520,717912.9411764706,2403669.8434934723,9999652,11,0,0,0,0,408,380,1.3663937388945344,1.4467698411824481,0,1066,135.27777777777774,275.9885723422114,76169.69206349207,0,0,0,1,0,0,0,0,1,139.14285714285714,200.2941176470588,81.38888888888889,408,0,0,0,0,0,0,17,3405,18,1465,65535,668,5,20,2575087,0,2575087,2575087,9866389,0,9866389,9866389,ransomeware
39083,104.193.88.102,443,6,16058887,26,27,998,24918,666,0,38.384615384615394,136.1705039788212,1448,0,922.8888888888889,642.3259616624887,1613.810471423082,3.300353256112955,308824.75,2168674.1304693012,15645885,6,412967,16518.680000000004,32287.4401686373,91854,8,15971302,614280.8461538462,3066539.510969558,15648471,6,0,0,0,0,840,872,1.6190412199799402,1.681312036133015,0,1448,479.92592592592587,641.1634722776156,411090.5981830887,0,0,0,1,0,0,0,0,1,488.9811320754717,38.38461538461539,922.8888888888889,840,0,0,0,0,0,0,26,998,27,24918,65535,3953,3,32,412967,0,412967,412967,15645885,0,15645885,15645885,ransomeware
37007,217.69.133.148,443,6,61127443,10,9,1448,4301,488,0,144.8,200.84753753365592,1448,0,477.88888888888897,584.2504695001204,94.04941083499926,0.3108260229370301,3395969.0555555555,14102021.11524508,59901158,38,1226247,136249.66666666666,133576.44333676505,317222,258,60965211,7620651.375,21164655.853435285,59999570,38,0,0,0,0,328,296,0.1635926436510685,0.14723337928596164,0,1448,287.45000000000005,441.6694971772922,195071.94473684215,0,0,0,1,0,0,0,0,0,302.57894736842104,144.8,477.8888888888889,328,0,0,0,0,0,0,10,1448,9,4301,65535,6128,4,32,1226247,0,1226247,1226247,59901158,0,59901158,59901158,ransomeware
0,8.0.6.4,0,0,108851043,4,0,0,0,0,0,0,0,0,0,0,0,0,0.03674746598431767,36283681,1541854.6795632201,37888966,34814247,108851043,36283681,1541854.6795632201,37888966,34814247,0,0,0,0,0,0,0,0,0,0,0,0.03674746598431767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,-1,-1,0,0,0,0,0,0,36283681,1541854.6795632201,37888966,34814247,ransomeware
34906,61.135.185.139,80,6,30530556,25,25,406,30826,406,0,16.240000000000002,81.19999999999999,1460,0,1233.04,531.5647091370909,1022.9751466039465,1.6377035518121583,623072.5714285715,4165972.545008128,29185259,5,1345297,56054.04166666666,101886.97211786213,272356,9,30267184,1261132.6666666667,5949491.334727743,29189721,5,0,0,0,0,532,520,0.8188517759060792,0.8188517759060792,0,1460,612.3921568627451,718.74557608186706,516595.20313725487,0,0,0,1,0,0,0,0,1,624.64,16.24,1233.04,532,0,0,0,0,0,0,25,406,25,30826,65535,496,1,20,0,0,0,0,0,0,0,0,ransomeware
43849,172.217.3.106,443,6,16684015,2,0,0,0,0,0,0,0,0,0,0,0,0,0.11987522188154351,16684015,0,16684015,16684015,16684015,16684015,0,16684015,16684015,0,0,0,0,0,0,0,0,0,64,0,0.11987522188154351,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,64,0,0,0,0,0,0,2,0,0,0,1546,-1,0,32,0,0,0,0,0,0,0,0,ransomeware
40611,103.235.47.110,80,6,34893263,11,12,4983,1165,1630,0,452.99999999999994,659.9559076180772,233,0,97.08333333333333,119.97837557685388,176.19447054865577,0.6591530290532015,1586057.409090909,6265543.429466067,29509081,29,5384182,538418.2000000001,848183.8944796241,2818861,29,34621443,3147403.909090909,8850410.186885571,29689293,35,0,0,0,0,264,260,0.3152471008515312,0.3439059282016704,0,1630,256.16666666666663,480.4549172776067,230836.9275362319,0,0,0,1,0,0,0,0,1,267.30434782608694,453,97.08333333333333,264,0,0,0,0,0,0,11,4983,12,1165,65535,848,4,20,0,0,0,0,0,0,0,0,ransomeware
45080,112.80.248.187,80,6,30926467,5,5,526,488,526,0,105.2,235.23435123297787,244,0,97.6,133.64430403126053,32.78745030914783,0.3233476361848898,3436274.111111111,9855004.258356646,29713698,38,1212769,303192.25,288281.8878093396,679924,38,30680879,7670219.75,14754775.292225663,29798255,957,0,0,0,0,132,120,0.1616738180924449,0.1616738180924449,0,526,92.18181818181819,173.86075933448478,30227.56363636364,0,0,0,1,0,0,0,0,1,101.4,105.2,97.6,132,0,0,0,0,0,0,5,526,5,488,65535,492,1,20,0,0,0,0,0,0,0,0,ransomeware
34912,61.135.185.139,80,6,35417297,7,7,389,5460,389,0,55.57142857142857,147.0281800005894,1460,0,780,741.8894796396563,165.14529609642432,0.39528708246707817,2724407.461538462,8283058.310016674,29929114,5,5488183,914697.1666666667,1952812.3949262938,4889353,9,35156623,5859437.166666666,12004592.707658539,29999285,5,0,0,0,0,160,160,0.19764354123353908,0.19764354123353908,0,1460,389.9333333333334,622.8850463387133,387985.780952381,0,0,0,1,0,0,0,0,1,417.7857142857143,55.57142857142857,780,160,0,0,0,0,0,0,7,389,7,5460,65535,496,1,20,0,0,0,0,0,0,0,0,ransomeware
34905,61.135.185.139,80,6,35534089,44,44,1543,52094,403,0,35.06818181818182,112.23405728753633,1460,0,1183.9545454545453,545.5433798344399,1509.4519518989216,2.4764951762235974,408437.8045977011,3163791.3080347013,29459787,5,6074302,141262.83720930232,402212.34696085425,2039366,8,35267489,820174.1627906975,4526612.045181115,29664643,5,0,0,0,0,924,900,1.2382475881117987,1.2382475881117987,0,1460,602.6629213483146,696.9512494986521,485741.04417773243,0,0,0,1,0,0,0,0,1,609.5113636363636,35.06818181818182,1183.9545454545455,924,0,0,0,0,0,0,44,1543,44,52094,65535,592,4,20,0,0,0,0,0,0,0,0,ransomeware
40612,103.235.47.110,80,6,53093438,3,1,0,0,0,0,0,0,0,0,0,0,0,0.0753388770943784,17697812.666666668,30419075.83217456,52822397,1894,53093438,26546719,37159420.188148364,52822397,271041,0,0,0,0,0,0,0,0,0,80,40,0.05650415782078381,0.0188347192735946,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,3,0,1,0,65535,8192,0,20,0,0,0,0,0,0,0,0,ransomeware
40611,103.235.47.110,80,6,18288018,2,0,0,0,0,0,0,0,0,0,0,0,0,0.10936122219477255,18288018,0,18288018,18288018,18288018,18288018,0,18288018,18288018,0,0,0,0,0,0,0,0,0,40,0,0.10936122219477255,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40,0,0,0,0,0,0,2,0,0,0,1369,-1,0,20,0,0,0,0,0,0,0,0,ransomeware
45081,112.80.248.187,80,6,48365524,3,1,0,0,0,0,0,0,0,0,0,0,0,0.08270353899194806,16121841.333333334,27560836.356063478,47946327,173756,48365524,24182762,33606755.9133346,47946327,419197,0,0,0,0,0,0,0,0,0,80,40,0.06202765424396105,0.020675884747987015,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,3,0,1,0,65535,8192,0,20,0,0,0,0,0,0,0,0,ransomeware
45080,112.80.248.187,80,6,17583340,2,0,0,0,0,0,0,0,0,0,0,0,0,0.11374403270368429,17583340,0,17583340,17583340,17583340,17583340,0,17583340,17583340,0,0,0,0,0,0,0,0,0,40,0,0.11374403270368429,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40,0,0,0,0,0,0,2,0,0,0,1369,-1,0,20,0,0,0,0,0,0,0,0,ransomeware
34913,61.135.185.139,80,6,52683606,3,1,0,0,0,0,0,0,0,0,0,0,0,0.07592494712681588,17561202,30184334.784365285,52414752,5564,52683606,26341803,36872718.08686203,52414752,268854,0,0,0,0,0,0,0,0,0,80,40,0.05694371034511191,0.01898123678170397,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,3,0,1,0,65535,8192,0,20,0,0,0,0,0,0,0,0,ransomeware
34906,61.135.185.139,80,6,22179436,2,0,0,0,0,0,0,0,0,0,0,0,0,0.09017361848155202,22179436,0,22179436,22179436,22179436,22179436,0,22179436,22179436,0,0,0,0,0,0,0,0,0,40,0,0.09017361848155202,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40,0,0,0,0,0,0,2,0,0,0,2282,-1,0,20,0,0,0,0,0,0,0,0,ransomeware
34912,61.135.185.139,80,6,17273803,2,0,0,0,0,0,0,0,0,0,0,0,0,0.115782262886754,17273803,0,17273803,17273803,17273803,17273803,0,17273803,17273803,0,0,0,0,0,0,0,0,0,40,0,0.115782262886754,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40,0,0,0,0,0,0,2,0,0,0,1552,-1,0,20,0,0,0,0,0,0,0,0,ransomeware
34905,61.135.185.139,80,6,17273691,2,0,0,0,0,0,0,0,0,0,0,0,0,0.11578301360143585,17273691,0,17273691,17273691,17273691,17273691,0,17273691,17273691,0,0,0,0,0,0,0,0,0,40,0,0.11578301360143585,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40,0,0,0,0,0,0,2,0,0,0,2966,-1,0,20,0,0,0,0,0,0,0,0,ransomeware
59934,103.235.46.211,443,6,49295717,3,1,0,0,0,0,0,0,0,0,0,0,0,0.08114295203374361,16431905.666666666,28161077.007752832,48949295,69281,49295717,24647858.5,34367421.08344856,48949295,346422,0,0,0,0,0,0,0,0,0,80,40,0.060857214025307714,0.020285738008435902,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,3,0,1,0,65535,8192,0,20,0,0,0,0,0,0,0,0,ransomeware
42046,220.181.7.190,443,6,49253359,3,1,0,0,0,0,0,0,0,0,0,0,0,0.08121273515578907,16417786.333333334,28172772.259594943,48948768,71545,49253359,24626679.5,34396627.42193869,48948768,304591,0,0,0,0,0,0,0,0,0,80,40,0.0609095513668418,0.020303183788947268,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,3,0,1,0,65535,8192,0,20,0,0,0,0,0,0,0,0,ransomeware
59905,103.235.46.211,443,6,54373788,3,1,0,0,0,0,0,0,0,0,0,0,0,0.07356485812612504,18124596,31128715.860364478,54068693,36922,54373788,27186894,38016604.72678751,54068693,305095,0,0,0,0,0,0,0,0,0,80,40,0.05517364359459378,0.01839121453153126,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,3,0,1,0,65535,8192,0,20,0,0,0,0,0,0,0,0,ransomeware
58621,119.146.74.33,443,6,52759842,5,3,0,0,0,0,0,0,0,0,0,0,0,0.15163047683122327,7537120.285714286,19725768.8519139,52270490,1903,52759842,13189960.5,26053763.06252388,52270490,96066,241472,120736,29322.304002243753,141470,100002,0,0,0,0,144,96,0.09476904801951454,0.05686142881170873,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,144,0,0,0,0,0,0,5,0,3,0,65535,65535,0,20,0,0,0,0,0,0,0,0,ransomeware
58620,119.146.74.33,443,6,52764756,5,3,0,0,0,0,0,0,0,0,0,0,0,0.15161635543240265,7537822.285714286,19737606.604325686,52298051,1978,52764756,13191189,26071326.127501186,52298051,100466,216987,108493.5,12039.907163263344,117007,99980,0,0,0,0,144,96,0.09476022214525165,0.056856133287150994,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,144,0,0,0,0,0,0,5,0,3,0,65535,65535,0,20,0,0,0,0,0,0,0,0,ransomeware
443,10.42.0.151,58620,6,34,2,0,0,0,0,0,0,0,0,0,0,0,0,58823.529411764706,34,0,34,34,34,34,0,34,34,0,0,0,0,0,0,0,0,0,40,0,58823.529411764706,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40,0,0,0,0,0,0,2,0,0,0,4380,-1,0,20,0,0,0,0,0,0,0,0,ransomeware
443,10.42.0.151,59905,6,33,2,0,0,0,0,0,0,0,0,0,0,0,0,60606.0606060606,33,0,33,33,33,33,0,33,33,0,0,0,0,0,0,0,0,0,40,0,60606.0606060606,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40,0,0,0,0,0,0,2,0,0,0,776,-1,0,20,0,0,0,0,0,0,0,0,ransomeware
443,10.42.0.151,59934,6,38,2,0,0,0,0,0,0,0,0,0,0,0,0,52631.57894736842,38,0,38,38,38,38,0,38,38,0,0,0,0,0,0,0,0,0,40,0,52631.57894736842,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40,0,0,0,0,0,0,2,0,0,0,776,-1,0,20,0,0,0,0,0,0,0,0,ransomeware
42040,220.181.7.190,443,6,39160701,3,0,0,0,0,0,0,0,0,0,0,0,0,0.07660741313083236,19580350.5,27642028.07842038,39126216,34485,39160701,19580350.5,27642028.07842038,39126216,34485,0,0,0,0,0,0,0,0,0,60,0,0.07660741313083236,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,60,0,0,0,0,0,0,3,0,0,0,1369,-1,0,20,0,0,0,0,0,0,0,0,ransomeware
42042,220.181.7.190,443,6,37271706,3,0,0,0,0,0,0,0,0,0,0,0,0,0.08049001030433112,18635853,26304858.749605026,37236197,35509,37271706,18635853,26304858.749605026,37236197,35509,0,0,0,0,0,0,0,0,0,60,0,0.08049001030433112,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,60,0,0,0,0,0,0,3,0,0,0,1419,-1,0,20,0,0,0,0,0,0,0,0,ransomeware
58018,104.93.181.26,443,6,2275781,16,18,9684,1619,1831,0,605.25,720.6854607478448,295,0,89.94444444444444,135.0905893105121,4966.6466149422995,14.939926117671254,68963.06060606061,128093.82005022223,389475,34,2275781,151718.73333333337,210219.01906802773,500212,95,2137516,125736.23529411764,159535.2740761935,389475,34,0,0,0,0,520,584,7.030553467139414,7.90937265053184,0,1831,322.94285714285706,554.5982087144203,307579.1731092437,0,0,0,1,0,0,0,0,1,332.44117647058823,605.25,89.94444444444444,520,0,0,0,0,0,0,16,9684,18,1619,65535,1844,10,32,0,0,0,0,0,0,0,0,ransomeware
58005,104.93.181.26,443,6,4035928,24,22,14299,6220,1834,0,595.7916666666667,747.7005317270595,1448,0,282.72727272727275,405.9637776262665,5084.084750768597,11.397626518609846,89687.28888888888,139217.19233508714,383482,4,4035928,175475.1304347826,198629.64044772196,517804,163,3902109,185814.71428571426,168071.6653074345,419914,4,0,0,0,0,788,712,5.94658774883992,5.4510387697699265,0,1834,436.5744680851064,619.2377061559272,383455.33672525437,0,0,0,1,0,0,0,0,0,446.0652173913044,595.7916666666666,282.72727272727275,788,0,0,0,0,0,0,24,14299,22,6220,65535,2206,13,32,0,0,0,0,0,0,0,0,ransomeware
58004,104.93.181.26,443,6,4036452,22,25,10967,5925,1926,0,498.50000000000006,727.2260243391943,1448,0,237,394.13682057546123,4184.8633403791255,11.643889237379758,87748.95652173915,159395.20188748976,692280,10,4036452,192211.99999999997,231234.1979450704,740941,10,3918903,163287.625,200246.22016946442,692280,15,0,0,0,0,724,808,5.4503311323905255,6.193558104989234,0,1926,351.91666666666674,579.0851491180532,335339.6099290779,0,0,0,1,0,0,0,0,1,359.40425531914894,498.5,237,724,0,0,0,0,0,0,22,10967,25,5925,65535,1986,10,32,0,0,0,0,0,0,0,0,ransomeware
58006,104.93.181.26,443,6,4349700,20,18,9997,5630,1831,0,499.8500000000001,739.8413965879871,1448,0,312.77777777777777,439.5527881776787,3592.6615628664044,8.73623468285169,117559.45945945945,219545.9165194524,850801,11,4349700,228931.5789473684,296837.7745489044,850801,11,4294655,252626.76470588235,285844.087046927,918496,15,0,0,0,0,660,584,4.598018254132469,4.138216428719222,0,1831,400.6923076923077,610.8831895338591,373178.27125506074,0,0,0,1,0,0,0,0,0,411.2368421052632,499.85,312.77777777777777,660,0,0,0,0,0,0,20,9997,18,5630,65535,1844,9,32,0,0,0,0,0,0,0,0,ransomeware
58007,104.93.181.26,443,6,4421160,15,20,10446,1914,1930,0,696.4,852.9881761029449,295,0,95.7,137.5951728039446,2795.646391444779,7.916474409431008,130034.11764705885,273966.1056764155,1481419,25,4421160,315797.1428571429,397915.01155994006,1481419,108,4391092,231110.10526315792,346332.1457279758,1505457,25,0,0,0,0,488,648,3.3927747468990037,4.523699662532005,0,1930,343.33333333333337,627.0138754445551,393146.4000000001,0,0,0,1,0,0,0,0,1,353.14285714285717,696.4,95.7,488,0,0,0,0,0,0,15,10446,20,1914,65535,1844,8,32,0,0,0,0,0,0,0,0,ransomeware
59904,103.235.46.211,443,6,55131248,7,5,568,304,517,0,81.14285714285714,193.13244900104917,152,0,60.8,83.25382874078525,15.816801390021137,0.21766240444983215,5011931.636363637,16301155.527352385,54160865,37,55131248,9188541.333333332,22108624.144990657,54316895,1404,697042,174260.5,127495.68794146203,306433,37,0,0,0,0,172,120,0.12696973592906877,0.0906926685207634,0,517,67.07692307692308,146.51704197718294,21467.24358974359,0,0,0,1,0,0,0,0,0,72.66666666666667,81.14285714285714,60.8,172,0,0,0,0,0,0,7,568,5,304,65535,812,2,20,0,0,0,0,0,0,0,0,ransomeware
57996,104.93.181.26,443,6,3088025,19,17,4460,9901,715,0,234.73684210526318,323.3869100122197,1448,0,582.4117647058823,664.7339748748676,4650.545251414739,11.657936707118628,88229.28571428571,138811.98001286646,407595,5,3088025,171556.94444444444,193533.14894945218,468985,9,3055472,190967,161333.31005344185,407595,5,0,0,0,0,616,552,6.152799928757053,5.505136778361574,0,1448,388.1351351351351,532.0750867104172,283103.8978978979,0,0,0,1,0,0,0,0,0,398.9166666666667,234.73684210526315,582.4117647058823,616,0,0,0,0,0,0,19,4460,17,9901,65535,1198,8,32,0,0,0,0,0,0,0,0,ransomeware
57995,104.93.181.26,443,6,3088779,21,19,4458,11146,715,0,212.28571428571428,314.62996406209356,1448,0,586.6315789473683,656.8777334673068,5051.834397993511,12.950100994600131,79199.46153846153,138357.88355999967,436792,9,3088779,154438.95,191176.59819143658,461914,9,3060123,170006.83333333334,170795.8790263464,436792,12,0,0,0,0,680,616,6.798803022165068,6.151297972435062,0,1448,380.5853658536585,531.3412733643866,282323.5487804878,0,0,0,1,0,0,0,0,0,390.1,212.28571428571428,586.6315789473684,680,0,0,0,0,0,0,21,4458,19,11146,65535,1198,8,32,0,0,0,0,0,0,0,0,ransomeware
57997,104.93.181.26,443,6,3137503,19,18,4459,10997,715,0,234.68421052631578,323.30464694594497,1448,0,610.9444444444443,672.1451587113345,4926.210429121502,11.792817409258253,87152.86111111111,147673.28148762396,486055,21,3137503,174305.7222222222,206145.72751955196,510953,43,3072859,180756.41176470587,178970.93159297504,486055,21,0,0,0,0,616,584,6.055771102051535,5.737046307206718,0,1448,406.7368421052633,546.2451525771944,298383.76671408245,0,0,0,1,0,0,0,0,0,417.72972972972974,234.68421052631578,610.9444444444445,616,0,0,0,0,0,0,19,4459,18,10997,65535,1198,8,32,0,0,0,0,0,0,0,0,ransomeware
57998,104.93.181.26,443,6,3124475,21,19,4459,10697,715,0,212.33333333333337,314.7323201282851,1448,0,563.0000000000001,659.6599292227945,4850.734923467143,12.802150761327903,80114.74358974361,139888.5135654965,420306,10,3124475,156223.75,201218.0463092542,492755,10,3100022,172223.44444444444,171532.01091932124,420306,23,0,0,0,0,680,616,6.721129149697149,6.081021611630754,0,1448,369.6585365853658,528.6896826001098,279512.78048780485,0,0,0,1,0,0,0,0,0,378.9,212.33333333333334,563,680,0,0,0,0,0,0,21,4459,19,10697,65535,1198,8,32,0,0,0,0,0,0,0,0,ransomeware
